location,info,work_time,pay,reg_date
경기 평택시,"[피자플래넷-본사] 디자인팀 경력,신입 모집(재택가능)",10:00~19:00,"월급2,300,000",05/02
경기 평택시,"[피자플래넷-본사] 디자인팀 경력,신입 모집(재택가능)",10:00~19:00,"월급2,300,000",05/02
